cantidad,tiempo_ms
1000,0.2155145009358724
100,0.018485387166341145
1100,0.25267601013183594
1200,0.3028710683186849
1300,0.2946615219116211
1400,0.35293102264404297
1500,0.34087498982747394
1600,0.38381417592366535
1700,0.3889004389444987
1800,0.40619373321533203
1900,0.42931238810221356
2000,0.45337677001953125
200,0.03604888916015625
2100,0.4715283711751302
2200,0.49385229746500653
2300,0.5016088485717773
2500,0.6273825963338217
2600,0.7343769073486328
2700,0.6253560384114584
2800,0.6131490071614584
2900,0.6725470225016276
3000,0.6819804509480795
300,0.060677528381347656
3100,0.7080872853597006
3200,0.7036685943603516
3300,0.7751623789469401
3400,0.7880767186482748
3500,0.8411884307861328
3600,0.8229653040568033
3700,0.854786237080892
3800,0.8934418360392252
3900,0.9358008702596029
400,0.0844875971476237
4100,1.022171974182129
4200,1.085201899210612
4300,1.0573943456013997
4400,1.0859330495198567
4500,1.1126995086669922
4600,1.157371203104655
4700,1.198879877726237
4800,1.2047608693440754
4900,1.2214024861653645
5000,1.2523333231608074
500,0.10082721710205078
5100,1.3355573018391926
5200,1.4724095662434895
5300,1.3964335123697917
5400,1.4180978139241536
5600,1.453089714050293
5700,1.5221198399861653
5800,1.5461365381876628
5900,1.5864133834838867
6000,1.5738566716512044
600,0.13735294342041016
6100,1.6579945882161458
6200,1.6608476638793945
6300,1.7135302225748699
6400,1.811067263285319
6500,1.7922163009643555
6600,1.8402258555094402
6700,1.9318501154581706
6800,1.8715778986612956
6900,1.9179264704386394
7000,2.0056565602620444
2400,0.5583604176839193
4000,0.991511344909668
5500,1.4587561289469402
700,0.16709168752034506
7100,2.015074094136556
7200,2.0958423614501953
7300,2.049589157104492
7400,2.194770177205404
7500,2.131072680155436
7600,2.1724780400594077
7700,2.1788914998372397
7800,2.2185722986857095
7900,2.233537038167318
8000,2.32234795888265
800,0.16276836395263672
8100,2.3416996002197266
8200,2.3650169372558594
8300,2.3933887481689453
8400,2.4119059244791665
8500,2.4585962295532227
8600,2.4026075998942056
8700,2.520283063252767
8800,2.5243282318115234
8900,2.6016632715861
9000,2.567084630330404
900,0.19251505533854166
9100,2.615690231323242
9200,2.717407544453939
9300,2.70689328511556
9400,2.7616262435913086
9500,2.7982155481974282
9600,2.826237678527832
9700,2.847433090209961
9800,2.923417091369629
9900,2.8906663258870444
