cantidad,tiempo_ms
10000,60.94818115234375
1000,3.5735289255777993
100,0.3008445103963216
10,0.0196536382039388
1100,4.091127713521321
1200,4.489636421203613
1300,5.260094006856282
1400,5.6420087814331055
1500,6.369256973266602
1600,8.700871467590332
1700,7.1503480275472
1800,7.69346555074056
1900,8.312368392944336
2000,8.591953913370768
200,0.5889813105265299
20,0.03047784169514974
2100,9.07907485961914
2300,9.927956263224283
2400,10.576192537943522
2500,10.542885462443033
2600,11.395661036173502
2700,13.730223973592123
2800,12.551633516947428
2900,13.022025426228842
3000,13.685552279154459
300,0.9388605753580729
30,0.06666183471679688
3100,13.99973233540853
3200,16.603724161783855
3300,15.403072039286295
3400,15.656566619873047
3500,18.390528361002605
3600,16.843779881795246
3800,18.270397186279297
3900,20.535826683044434
4000,19.011354446411133
400,1.2909412384033203
40,0.0816663106282552
4100,22.034891446431477
4200,19.965680440266926
4300,21.17764949798584
4400,23.003562291463215
4500,22.336236635843914
4600,22.49002456665039
4700,25.626166661580402
4800,23.842581113179524
4900,26.99267069498698
5000,26.898590723673504
500,1.6990979512532551
5100,30.359411239624023
5200,29.75939114888509
5300,30.932140350341797
5400,29.130808512369793
5500,31.981460253397625
5600,32.46720631917318
5700,33.4043025970459
5800,34.61151917775472
5900,35.63528855641683
6000,32.99945990244547
600,2.0578940709431968
60,0.1733700434366862
6100,35.81693172454834
6200,35.59722900390625
6300,34.85262393951416
6400,36.00460688273112
2200,9.305739402770996
3700,19.175394376118977
50,0.12373924255371094
6500,38.097151120503746
8000,46.86978658040365
6600,38.287742932637535
6700,40.670530001322426
6800,40.07225831349691
6900,40.280731519063316
7000,41.52153333028158
700,2.4578730265299478
70,0.19086201985677084
7100,42.23189353942871
7200,42.16833909352621
7300,45.0191338857015
7400,43.31815242767334
7500,44.37094529469808
7600,44.35810248057047
7700,45.5010732014974
7800,45.981669425964355
7900,49.60468610127767
800,2.9709577560424805
80,0.22114117940266928
8100,50.34973621368408
8200,48.47160975138346
8300,49.59784348805746
8400,51.02849006652832
8500,49.687488873799644
8600,49.20069376627604
8700,56.37136300404867
8800,53.73071829477946
8900,48.64110151926676
9000,48.589372634887695
900,3.4023364384969077
90,0.23794174194335938
9100,53.934526443481445
9200,57.20975399017334
9300,58.045593897501625
9400,58.22021166483561
9500,58.276939392089844
9600,60.51664352416992
9700,62.173064549764
9800,61.15564505259196
9900,61.868890126546226
