cantidad,tiempo_ms
100,0.3361940383911133
10,0.018668174743652344
10,0.03349781036376953
10,0.02155303955078125
15,0.031137466430664062
20,0.05478858947753906
200,0.7271051406860352
5,0.0060558319091796875
50,0.11355876922607422
7,0.008296966552734375
75,0.21669864654541016
